"id"	"name"	"lat"	"lng"	"text"	"url"	"img"	"markerColor"	"markerLine"	"markerSize"	"markerIconChar"	"muti"	"exp"	"hash"	"organ"
722	"澤漆"	80.70542119999999	18.985097	"味苦微寒。主治皮膚熱，大腹水氣，四肢面目浮腫，丈夫陰氣不足。生川澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"dd568f805b3c83b8d047e6ad35a248dfce6b677c116630c0d5802fdea1527dcc"	"[""皮"",""目"",""面"",""四肢""]"
723	"澤漆"	-63.042751689999996	25.313223	"味苦微寒。主治皮膚熱，大腹水氣，四肢面目浮腫，丈夫陰氣不足。生川澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"f0350372843afc8522841c37ace6fa163c3c9d058503580142a9bdf707bb821c"	"[""皮"",""目"",""面"",""四肢""]"
724	"大戟"	-2.4130731	33.750724	"味苦寒。主治蠱毒十二水。腹滿急痛，積聚，中風，皮膚疼痛，吐逆。一名卯*鉅。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"66e6b04d5759b6d1049a7d1dfe339388d735f8000fd21c58957b684bc20c3c28"	"[""皮"",""蠱毒""]"
725	"大戟"	-58.630491639999995	-69.2570875	"味苦寒。主治蠱毒十二水。腹滿急痛，積聚，中風，皮膚疼痛，吐逆。一名卯*鉅。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"中毒或慢性寄生蟲感染"	"2d7c3604adbab5f12729dbc892f47a2f6672ffca7cc46f59649dc73629c4d67a"	"[""皮"",""蠱毒""]"
726	"蕘華"	27.71738909	8.0866635	"味苦寒。主治傷寒溫瘧，下十二水，破積聚大堅癥瘕，蕩滌腸胃中留癖飲食，寒熱邪氣，利水道。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"大腸、小腸"	"822d9352274c122e4b76efe7fed5086972bad0aa9f104cdf4e7e940a6c8e43e6"	"[""腸"",""胃"",""寒熱"",""邪氣""]"
727	"蕘華"	41.796248989999995	17.2272895	"味苦寒。主治傷寒溫瘧，下十二水，破積聚大堅癥瘕，蕩滌腸胃中留癖飲食，寒熱邪氣，利水道。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"81a249dfd067d81b2e0f8de086cd785440c1d7f70d77de486767be4444206a6b"	"[""腸"",""胃"",""寒熱"",""邪氣""]"
728	"蕘華"	37.16104455	89.6491655	"味苦寒。主治傷寒溫瘧，下十二水，破積聚大堅癥瘕，蕩滌腸胃中留癖飲食，寒熱邪氣，利水道。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"發熱病，可能對應感染性疾病或寒熱交替的瘧疾"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""腸"",""胃"",""寒熱"",""邪氣""]"
729	"蕘華"	37.16104555	89.6491665	"味苦寒。主治傷寒溫瘧，下十二水，破積聚大堅癥瘕，蕩滌腸胃中留癖飲食，寒熱邪氣，利水道。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""腸"",""胃"",""寒熱"",""邪氣""]"
730	"鉤吻"	63.559012329999995	-13.7102075	"味辛溫。主治金瘡乳，中惡風，咳逆上氣，水腫，殺鬼注蠱毒。一名治葛。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"35245f2b01e3a062357795875d27f12b64adcc52b53f1e69ecfbb81ec5c5797a"	"[""乳"",""咳逆"",""鬼注"",""蠱毒""]"
731	"鉤吻"	78.63073657	15.469481	"味辛溫。主治金瘡乳，中惡風，咳逆上氣，水腫，殺鬼注蠱毒。一名治葛。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"呼吸系統疾病，如慢性咳嗽或支氣管炎"	"4efcd9d658c691fac0d2d619c69f38a8f80ce173f4f2c5c807994bb7d7ab5c76"	"[""乳"",""咳逆"",""鬼注"",""蠱毒""]"
732	"鉤吻"	83.90578995999999	-9.843018	"味辛溫。主治金瘡乳，中惡風，咳逆上氣，水腫，殺鬼注蠱毒。一名治葛。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"精神或心理疾病，如癲癇、幻覺"	"e1722570d2633cf267b8a796907612a369d0a7d83849c670daadf634f188c8ee"	"[""乳"",""咳逆"",""鬼注"",""蠱毒""]"
733	"鉤吻"	-58.63048364	-69.2570795	"味辛溫。主治金瘡乳，中惡風，咳逆上氣，水腫，殺鬼注蠱毒。一名治葛。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"中毒或慢性寄生蟲感染"	"2d7c3604adbab5f12729dbc892f47a2f6672ffca7cc46f59649dc73629c4d67a"	"[""乳"",""咳逆"",""鬼注"",""蠱毒""]"
734	"藜蘆"	27.717397090000002	8.0866715	"味辛寒有毒。主治蠱毒，咳逆，洩痢腸澼，頭瘍疥瘙惡瘡，殺諸蟲毒，去死肌。一名黃苒。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"大腸、小腸"	"822d9352274c122e4b76efe7fed5086972bad0aa9f104cdf4e7e940a6c8e43e6"	"[""腸"",""頭"",""咳逆"",""惡瘡"",""蠱毒""]"
735	"藜蘆"	84.08928965000001	5.625735	"味辛寒有毒。主治蠱毒，咳逆，洩痢腸澼，頭瘍疥瘙惡瘡，殺諸蟲毒，去死肌。一名黃苒。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"61eab7fa9a498a9267418818755b144464bb387c4d6da148f8d4cddf11f6c010"	"[""腸"",""頭"",""咳逆"",""惡瘡"",""蠱毒""]"
736	"藜蘆"	78.63074157	15.469486	"味辛寒有毒。主治蠱毒，咳逆，洩痢腸澼，頭瘍疥瘙惡瘡，殺諸蟲毒，去死肌。一名黃苒。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"呼吸系統疾病，如慢性咳嗽或支氣管炎"	"4efcd9d658c691fac0d2d619c69f38a8f80ce173f4f2c5c807994bb7d7ab5c76"	"[""腸"",""頭"",""咳逆"",""惡瘡"",""蠱毒""]"
737	"藜蘆"	-24.125964959999997	-14.764888	"味辛寒有毒。主治蠱毒，咳逆，洩痢腸澼，頭瘍疥瘙惡瘡，殺諸蟲毒，去死肌。一名黃苒。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"慢性潰瘍或難愈合傷口"	"c8015454d3921adb374f518fcc59b836b7b58707bf61a83c65895a3301913cd4"	"[""腸"",""頭"",""咳逆"",""惡瘡"",""蠱毒""]"
738	"藜蘆"	-58.63047864	-69.2570745	"味辛寒有毒。主治蠱毒，咳逆，洩痢腸澼，頭瘍疥瘙惡瘡，殺諸蟲毒，去死肌。一名黃苒。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"中毒或慢性寄生蟲感染"	"2d7c3604adbab5f12729dbc892f47a2f6672ffca7cc46f59649dc73629c4d67a"	"[""腸"",""頭"",""咳逆"",""惡瘡"",""蠱毒""]"
739	"烏頭"	78.63074456999999	15.469489	"味辛溫有毒。主治中風惡風洗洗，出汗，除寒濕痺，咳逆上氣，破積聚寒熱。其汁煎之，名射罔，殺禽獸。一名奚毒，一名即子，一名烏喙。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"呼吸系統疾病，如慢性咳嗽或支氣管炎"	"4efcd9d658c691fac0d2d619c69f38a8f80ce173f4f2c5c807994bb7d7ab5c76"	"[""咳逆"",""寒熱"",""濕痺""]"
740	"烏頭"	37.16105655	89.6491775	"味辛溫有毒。主治中風惡風洗洗，出汗，除寒濕痺，咳逆上氣，破積聚寒熱。其汁煎之，名射罔，殺禽獸。一名奚毒，一名即子，一名烏喙。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"發熱病，可能對應感染性疾病或寒熱交替的瘧疾"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""咳逆"",""寒熱"",""濕痺""]"
741	"烏頭"	-67.47418137999999	-7.030509	"味辛溫有毒。主治中風惡風洗洗，出汗，除寒濕痺，咳逆上氣，破積聚寒熱。其汁煎之，名射罔，殺禽獸。一名奚毒，一名即子，一名烏喙。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"類風濕性關節炎或與濕氣相關的關節炎"	"67220d157accfc86ca9fe972717d2d65bd13d602fcbf617249a7884a77858869"	"[""咳逆"",""寒熱"",""濕痺""]"
742	"天雄"	-43.28108107	-15.468008	"味辛溫。主治大風，寒濕痺，歷節痛，拘攣緩急，破積聚，邪氣，金創，強筋骨，輕身健行。一名白幕。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"98363f4354ca0dc4e83baeea8f062009724fdc851b4d10cabde9b1923fe1869f"	"[""骨"",""筋"",""濕痺"",""邪氣""]"
743	"天雄"	-62.07099002	-20.7414445	"味辛溫。主治大風，寒濕痺，歷節痛，拘攣緩急，破積聚，邪氣，金創，強筋骨，輕身健行。一名白幕。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"5871067bb118461d079b5f08e2b02f75b951a12f9416b4fd3141606cd2aeb15d"	"[""骨"",""筋"",""濕痺"",""邪氣""]"
744	"天雄"	-67.47417838	-7.030506	"味辛溫。主治大風，寒濕痺，歷節痛，拘攣緩急，破積聚，邪氣，金創，強筋骨，輕身健行。一名白幕。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"類風濕性關節炎或與濕氣相關的關節炎"	"67220d157accfc86ca9fe972717d2d65bd13d602fcbf617249a7884a77858869"	"[""骨"",""筋"",""濕痺"",""邪氣""]"
745	"天雄"	37.16106155	89.6491825	"味辛溫。主治大風，寒濕痺，歷節痛，拘攣緩急，破積聚，邪氣，金創，強筋骨，輕身健行。一名白幕。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""骨"",""筋"",""濕痺"",""邪氣""]"
746	"附子"	78.63075157	15.469496	"味辛溫有毒。主治風寒咳逆邪氣，溫中，金創，破癥堅積聚，血瘕寒濕，踒躄拘攣，膝痛不能行走。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"呼吸系統疾病，如慢性咳嗽或支氣管炎"	"4efcd9d658c691fac0d2d619c69f38a8f80ce173f4f2c5c807994bb7d7ab5c76"	"[""咳逆"",""邪氣""]"
747	"附子"	37.161063549999994	89.6491845	"味辛溫有毒。主治風寒咳逆邪氣，溫中，金創，破癥堅積聚，血瘕寒濕，踒躄拘攣，膝痛不能行走。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""咳逆"",""邪氣""]"
748	"羊躑躅"	-2.4130491	33.750748	"味辛溫有毒。主治賊風在皮膚中淫淫痛，溫瘧，惡毒，諸痺。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"66e6b04d5759b6d1049a7d1dfe339388d735f8000fd21c58957b684bc20c3c28"	"[""皮""]"
749	"茵芋"	64.02468302	6.328874	"味苦溫。主治五臟邪氣，心腹寒熱羸瘦，如瘧狀發作有時，諸關節風濕痺痛。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""心"",""寒熱"",""濕痺"",""邪氣""]"
750	"茵芋"	47.300492459999994	-10.8976875	"味苦溫。主治五臟邪氣，心腹寒熱羸瘦，如瘧狀發作有時，諸關節風濕痺痛。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""心"",""寒熱"",""濕痺"",""邪氣""]"
751	"茵芋"	47.06160802	28.828876	"味苦溫。主治五臟邪氣，心腹寒熱羸瘦，如瘧狀發作有時，諸關節風濕痺痛。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""心"",""寒熱"",""濕痺"",""邪氣""]"
752	"茵芋"	63.559034329999996	-10.8976855	"味苦溫。主治五臟邪氣，心腹寒熱羸瘦，如瘧狀發作有時，諸關節風濕痺痛。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""心"",""寒熱"",""濕痺"",""邪氣""]"
753	"茵芋"	16.676093469999998	-20.0383095	"味苦溫。主治五臟邪氣，心腹寒熱羸瘦，如瘧狀發作有時，諸關節風濕痺痛。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""心"",""寒熱"",""濕痺"",""邪氣""]"
754	"茵芋"	64.02468802	6.328879	"味苦溫。主治五臟邪氣，心腹寒熱羸瘦，如瘧狀發作有時，諸關節風濕痺痛。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"5b254ddcde52c0997eb4df248b2d0c20e989081a603baed419eb2587ed579f06"	"[""五臟"",""心"",""寒熱"",""濕痺"",""邪氣""]"
755	"茵芋"	37.161071549999996	89.6491925	"味苦溫。主治五臟邪氣，心腹寒熱羸瘦，如瘧狀發作有時，諸關節風濕痺痛。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"發熱病，可能對應感染性疾病或寒熱交替的瘧疾"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""五臟"",""心"",""寒熱"",""濕痺"",""邪氣""]"
756	"茵芋"	-67.47416638	-7.030494	"味苦溫。主治五臟邪氣，心腹寒熱羸瘦，如瘧狀發作有時，諸關節風濕痺痛。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"類風濕性關節炎或與濕氣相關的關節炎"	"67220d157accfc86ca9fe972717d2d65bd13d602fcbf617249a7884a77858869"	"[""五臟"",""心"",""寒熱"",""濕痺"",""邪氣""]"
757	"茵芋"	37.16107355	89.6491945	"味苦溫。主治五臟邪氣，心腹寒熱羸瘦，如瘧狀發作有時，諸關節風濕痺痛。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""五臟"",""心"",""寒熱"",""濕痺"",""邪氣""]"
758	"射干"	78.42255513	6.328883	"味苦平。主治咳逆上氣，喉痺咽痛不得消息，散結氣，腹中邪逆，食飲大熱。一名烏扇，一名烏蒲。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"6fb3cf88bda619f687c6ae1d2e735b09b8c355ff25067d44f7ff2faa52304026"	"[""喉"",""咽痛"",""腹中"",""咳逆""]"
759	"射干"	78.42255613	6.328884	"味苦平。主治咳逆上氣，喉痺咽痛不得消息，散結氣，腹中邪逆，食飲大熱。一名烏扇，一名烏蒲。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"咽喉"	"6fb3cf88bda619f687c6ae1d2e735b09b8c355ff25067d44f7ff2faa52304026"	"[""喉"",""咽痛"",""腹中"",""咳逆""]"
760	"射干"	25.48371118	21.797635	"味苦平。主治咳逆上氣，喉痺咽痛不得消息，散結氣，腹中邪逆，食飲大熱。一名烏扇，一名烏蒲。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"腹腔（包括胃、腸等）"	"d325bc02cbb4ffc147a60f494dd6e78912b71c822498f123f90ffe3c5e40fcac"	"[""喉"",""咽痛"",""腹中"",""咳逆""]"
761	"射干"	78.63076656999999	15.469511	"味苦平。主治咳逆上氣，喉痺咽痛不得消息，散結氣，腹中邪逆，食飲大熱。一名烏扇，一名烏蒲。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"呼吸系統疾病，如慢性咳嗽或支氣管炎"	"4efcd9d658c691fac0d2d619c69f38a8f80ce173f4f2c5c807994bb7d7ab5c76"	"[""喉"",""咽痛"",""腹中"",""咳逆""]"
762	"鳶尾"	23.8865997	-4.217988	"味苦平。主治蠱毒邪氣，鬼注諸毒，破癥瘕積聚，去水，下三蟲。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"腸胃寄生蟲"	"064b9390cb0dec5e4f3c5a97d171d43b1cdd9e345fd8a9f7e8b7b6340ceef38f"	"[""三蟲"",""癥瘕積聚"",""鬼注"",""蠱毒"",""邪氣""]"
763	"鳶尾"	25.48371418	21.797638	"味苦平。主治蠱毒邪氣，鬼注諸毒，破癥瘕積聚，去水，下三蟲。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"腹部腫塊，可能為腫瘤或囊腫"	"d325bc02cbb4ffc147a60f494dd6e78912b71c822498f123f90ffe3c5e40fcac"	"[""三蟲"",""癥瘕積聚"",""鬼注"",""蠱毒"",""邪氣""]"
764	"鳶尾"	83.90582196	-9.842986	"味苦平。主治蠱毒邪氣，鬼注諸毒，破癥瘕積聚，去水，下三蟲。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"精神或心理疾病，如癲癇、幻覺"	"e1722570d2633cf267b8a796907612a369d0a7d83849c670daadf634f188c8ee"	"[""三蟲"",""癥瘕積聚"",""鬼注"",""蠱毒"",""邪氣""]"
765	"鳶尾"	-58.63045164	-69.2570475	"味苦平。主治蠱毒邪氣，鬼注諸毒，破癥瘕積聚，去水，下三蟲。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"中毒或慢性寄生蟲感染"	"2d7c3604adbab5f12729dbc892f47a2f6672ffca7cc46f59649dc73629c4d67a"	"[""三蟲"",""癥瘕積聚"",""鬼注"",""蠱毒"",""邪氣""]"
766	"鳶尾"	37.161082549999996	89.6492035	"味苦平。主治蠱毒邪氣，鬼注諸毒，破癥瘕積聚，去水，下三蟲。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""三蟲"",""癥瘕積聚"",""鬼注"",""蠱毒"",""邪氣""]"
767	"貫眾"	84.08932165	5.625767	"味苦微寒有毒。主治腹中邪熱氣，諸毒，殺三蟲。一名貫節，一名貫渠，一名百頭，一名虎卷，一名扁苻。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"61eab7fa9a498a9267418818755b144464bb387c4d6da148f8d4cddf11f6c010"	"[""頭"",""腹中"",""三蟲""]"
768	"貫眾"	25.48371918	21.797643	"味苦微寒有毒。主治腹中邪熱氣，諸毒，殺三蟲。一名貫節，一名貫渠，一名百頭，一名虎卷，一名扁苻。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"腹腔（包括胃、腸等）"	"d325bc02cbb4ffc147a60f494dd6e78912b71c822498f123f90ffe3c5e40fcac"	"[""頭"",""腹中"",""三蟲""]"
769	"貫眾"	23.886606699999998	-4.217981	"味苦微寒有毒。主治腹中邪熱氣，諸毒，殺三蟲。一名貫節，一名貫渠，一名百頭，一名虎卷，一名扁苻。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"腸胃寄生蟲"	"064b9390cb0dec5e4f3c5a97d171d43b1cdd9e345fd8a9f7e8b7b6340ceef38f"	"[""頭"",""腹中"",""三蟲""]"
770	"飛廉"	-43.28105307	-15.46798	"味苦平。主治骨節熱，脛重酸疼。久服令人身輕。一名飛輕。生川澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"98363f4354ca0dc4e83baeea8f062009724fdc851b4d10cabde9b1923fe1869f"	"[""骨""]"
771	"半夏"	64.02470502	6.328896	"味辛平。主治傷寒寒熱，心下堅，下氣，喉咽腫痛，頭眩胸脹，咳逆腸鳴，止汗。一名地文，一名水玉。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"5b254ddcde52c0997eb4df248b2d0c20e989081a603baed419eb2587ed579f06"	"[""心"",""腸"",""喉"",""頭"",""胸"",""咳逆"",""寒熱""]"
772	"半夏"	27.717435090000002	8.0867095	"味辛平。主治傷寒寒熱，心下堅，下氣，喉咽腫痛，頭眩胸脹，咳逆腸鳴，止汗。一名地文，一名水玉。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"大腸、小腸"	"822d9352274c122e4b76efe7fed5086972bad0aa9f104cdf4e7e940a6c8e43e6"	"[""心"",""腸"",""喉"",""頭"",""胸"",""咳逆"",""寒熱""]"
773	"半夏"	78.42257013	6.328898	"味辛平。主治傷寒寒熱，心下堅，下氣，喉咽腫痛，頭眩胸脹，咳逆腸鳴，止汗。一名地文，一名水玉。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"6fb3cf88bda619f687c6ae1d2e735b09b8c355ff25067d44f7ff2faa52304026"	"[""心"",""腸"",""喉"",""頭"",""胸"",""咳逆"",""寒熱""]"
774	"半夏"	84.08932865000001	5.625774	"味辛平。主治傷寒寒熱，心下堅，下氣，喉咽腫痛，頭眩胸脹，咳逆腸鳴，止汗。一名地文，一名水玉。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"61eab7fa9a498a9267418818755b144464bb387c4d6da148f8d4cddf11f6c010"	"[""心"",""腸"",""喉"",""頭"",""胸"",""咳逆"",""寒熱""]"
775	"半夏"	70.72975446000001	19.3367125	"味辛平。主治傷寒寒熱，心下堅，下氣，喉咽腫痛，頭眩胸脹，咳逆腸鳴，止汗。一名地文，一名水玉。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"cd94ac6c4abcbfcce29f76cedd6029f2a581ecd4b39f6a3dc04d0f813bb9b8a1"	"[""心"",""腸"",""喉"",""頭"",""胸"",""咳逆"",""寒熱""]"
776	"半夏"	78.63078157	15.469526	"味辛平。主治傷寒寒熱，心下堅，下氣，喉咽腫痛，頭眩胸脹，咳逆腸鳴，止汗。一名地文，一名水玉。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"呼吸系統疾病，如慢性咳嗽或支氣管炎"	"4efcd9d658c691fac0d2d619c69f38a8f80ce173f4f2c5c807994bb7d7ab5c76"	"[""心"",""腸"",""喉"",""頭"",""胸"",""咳逆"",""寒熱""]"
777	"半夏"	37.16109355	89.6492145	"味辛平。主治傷寒寒熱，心下堅，下氣，喉咽腫痛，頭眩胸脹，咳逆腸鳴，止汗。一名地文，一名水玉。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"發熱病，可能對應感染性疾病或寒熱交替的瘧疾"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""心"",""腸"",""喉"",""頭"",""胸"",""咳逆"",""寒熱""]"
